1,['l*r+p'],1089.50645035
7,['l+r'],1656.46468984
13,['p+r'],1005.2974331
19,['l*r*p'],1004.80970757
25,['l*r*p'],439.319324465
31,['l*r'],793.06797961
37,['l*r+p'],1570.2439146
43,['l+r+p'],1124.63182086
49,['l*r+p'],911.214026926
55,['l*r*p'],1003.94212363
61,['l+r*p'],1134.54647364
67,['l*p+r'],870.598204209
73,['l*p+r'],671.034634914
79,['l*r*p'],967.404859685
85,['l+p'],1651.55945353
91,['p+r'],1420.44201957
97,['l+r'],1039.53824333
103,['l+r*p'],1658.06548176
109,['l+r*p'],1249.67073525
115,['l*r+p'],884.308267038
121,['l+p'],1652.97203368
127,['p*r'],1659.59597298
133,['l*r+p'],1288.64370186
139,['r'],729.303360457
145,['l*r+p'],927.715506933
151,['p*r'],802.172077199
157,['p*r'],753.261117521
163,['l*p+r'],1073.69608939
169,['r'],1006.45191769
175,['l*r*p'],171.763414175
181,['l*r*p'],533.559372289
187,['p+r'],1000.83066497
193,['p*r'],1151.82980143
199,['l*r*p'],1026.92807314
205,['l+r'],812.436521709
211,['l*r*p'],767.019581127
217,['r'],727.940140277
223,['p+r'],1001.3272123
229,['l*r*p'],849.866729728
235,['l*r*p'],523.704142448
241,['l+r+p'],1343.82619455
247,['l+r+p'],1055.74118155
253,['l+r*p'],-329.608024819
259,['l*r+p'],916.948054584
265,['l*r*p'],997.867123407
271,['l*r*p'],840.261405159
277,['p*r'],721.462754812
283,['l*r+p'],1330.60862176
289,['l*r*p'],720.418888089
295,['l*p+r'],744.419174659
301,['l+r'],857.764650166
307,['l*r+p'],692.124101058
313,['l*p+r'],820.393541117
319,['l+r*p'],-284.4594903
325,['l*r+p'],1028.48116102
331,['l*r+p'],1060.30386466
337,['l*r+p'],1191.06973199
343,['l*r+p'],1140.87224266
349,['p*r'],1274.51082824
355,['l+r'],909.674678168
361,['l*r+p'],1321.73853051
367,['p*r'],980.775026408
373,['p+r'],1020.33973998
379,['l*r*p'],964.719671447
385,['l*r+p'],1325.90673342
391,['l*r*p'],871.457983397
397,['p+r'],1163.30054663
403,['r'],1310.97747128
409,['l*r*p'],730.369091468
415,['l*r+p'],943.394150619
421,['p*r'],830.388405658
427,['r'],939.530149908
433,['l*r+p'],868.167225886
439,['l+r*p'],971.883976649
445,['l*r*p'],801.419805435
451,['l*r*p'],1002.63940132
457,['p*r'],1036.5127725
463,['l*r'],903.300629402
469,['l+r*p'],-270.445287165
475,['l*r*p'],926.010374021
481,['l+r'],825.742935443
487,['l*r+p'],1115.77690537
493,['l*p+r'],940.022022621
499,['p+r'],820.17468858
505,['r'],1137.49576607
511,['p*r'],950.722290214
517,['p*r'],899.187841379
523,['p*r'],964.257391288
529,['p+r'],1061.76749461
535,['l*r*p'],844.828429282
541,['l*r+p'],934.281020557
547,['l*p+r'],891.855832568
553,['l*r*p'],760.738382245
559,['p*r'],819.960292731
565,['p+r'],1090.69768494
571,['l*r*p'],805.981981026
577,['l*r*p'],701.068798139
583,['l+r*p'],1657.33317406
589,['l*r*p'],742.741255716
595,['l*r*p'],798.017101544
601,['l+r'],1056.25352359
607,['p*r'],1099.22824408
613,['p*r'],987.855079919
619,['p+r'],1314.91421571
625,['l+r'],1022.52484269
631,['l'],-348.352608882
637,['r'],1315.59924364
643,['l*p+r'],1098.58067567
649,['l*p+r'],921.399537731
655,['l*r*p'],719.449135083
661,['p+r'],1366.89136346
667,['l+r+p'],799.872948781
673,['l*r+p'],1396.42897505
679,['l*r*p'],1101.23270876
685,['l+r+p'],1031.42326364
691,['l*r*p'],816.943136027
697,['p+r'],992.991349487
703,['l+p'],1654.66901483
709,['l*r+p'],1119.60938383
